T0301_BF,T0301_FEED_STAGE,T0301_BASIS_RR,ADN_FRAC,ADN_FLOW
0.868564604810501,18.3285948200112,2.59723083580661,0.994688836,22119.6837
0.862163147192473,17.8433050063155,2.47351430179706,0.999902063,22071.7711
