T0301_BF,T0301_FEED_STAGE,T0301_BASIS_RR,ADN_FRAC,ADN_FLOW
0.867319490645634,12.9173990990211,1.12172558107189,0.99614524,22120.3243
0.862434277473154,12.9104590101107,1.20538820064878,0.999902096,22078.7124
0.886593949434335,12.0139455689174,1.10943100568625,-100000000,-100000000
0.870268415829511,12.9104590101107,1.23622259004358,0.992701773,22118.7876
0.862404546279884,12.9104590101107,1.13383308668781,0.999902093,22077.9512
0.862404546279884,12.9331353268977,1.21786329927944,0.999902093,22077.9512
0.862404546279884,13.7210606608245,1.27046440232778,0.999902093,22077.9512
0.862404546279884,12.6305542810573,1.07509154760093,0.999902093,22077.9512
0.862404546279884,12.6305542810573,1.08298910929812,0.999902093,22077.9512
0.862404546279884,12.6305542810573,1.00501488716252,0.999902093,22077.9512
